Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Volleyball duration (ms),High intensity interval training duration (ms)
2019-08-31,2075.6280454231587,8474.684697717428,15.3900907,73.8760232,15.3915616,73.8776023,0.8193034036587376,3.809999942779541,0.21958619356155396,13851,,,,153,,76851746,9548254,,,
2019-09-01,1779.8604714776475,2375.415148262866,15.3927439,73.8802398,15.3927439,73.8802398,0.8639358091875174,2.9168338775634766,0.262846976518631,4944,,,,57,,82649305,3647246,,,
2019-09-02,1756.9274928732796,2777.0542115047574,,,,,0.7413110731610758,2.1061296463012695,0.2609976530075073,4765,,,,53,,83296619,3038065,65316,,
2019-09-03,1832.786710110015,4771.2407547831535,15.3895179,73.8754767,15.3930066,73.8805525,0.7974905103023344,3.761475086212158,0.18414676189422607,7419,,,,79,,81697193,4702807,,,
2019-09-04,1985.665407481534,7655.074156820774,15.3896317,73.8762718,15.3935395,73.8804247,0.9216482842887791,3.2287003993988037,0.27938351035118103,11861,,,,131,,78581011,7752837,,,
2019-09-05,1895.2597266362327,4922.864017501473,15.3896513,73.8762484,15.3936258,73.8814526,0.9820814328111958,3.905522346496582,0.2544562816619873,8318,,,,92,,80500838,5757175,62741,,
2019-09-06,1808.833153641571,4208.717011839151,15.3896653,73.8756016,15.3935219,73.8802867,0.6935705355160943,2.880000114440918,0.21151424944400787,7245,,,,84,,82175865,4224135,,,
2019-09-07,1785.0316173723095,3033.5031138658524,15.3909207,73.8763696,15.3919378,73.877232,0.9890131185783935,2.319999933242798,0.25273454189300537,4957,,,,54,,81148912,3740702,,,
2019-09-08,1708.6447401746555,1908.3454818725586,,,,,0.7521730616172349,2.5999999046325684,0.2987476587295532,3204,,,,37,,84146955,2227226,,,
2019-09-09,1827.422131730445,4223.981494486332,15.389574,73.8760549,15.3924812,73.8786683,0.9609822099654862,2.940000057220459,0.0765458196401596,6791,,,,70,,81682972,4592829,,,
2019-09-10,1949.08771892309,6990.605738550425,15.3896123,73.8761905,15.393619,73.8810327,1.145376034359962,2.574406623840332,0.2513265907764435,11130,,,,123,,79376128,7023872,,,
2019-09-11,1876.4408054109965,5214.442667804658,15.389616,73.8761307,15.3935956,73.8815162,0.9466142450364069,3.257556676864624,0.250948041677475,8822,,,,101,,80660162,5538620,,,
2019-09-12,2021.7006570025333,7367.678138121963,15.3895946,73.8760505,15.3935938,73.8807533,0.8843268809883362,1.9900000095367432,0.14392507076263428,12673,,,,151,,77927553,8472447,,,
2019-09-13,1837.714345219437,4358.02045238018,15.3920569,73.8789404,15.3930812,73.8797265,1.051348356212036,2.680000066757202,0.28679776191711426,7143,,,,85,,81597937,4802063,,,
2019-09-14,1881.0494339244601,5440.750784993172,15.3894352,73.8758967,15.3929358,73.8804656,0.9286533215650363,2.5899999141693115,0.2522452473640442,8640,,,,95,,80756622,5643378,,,
2019-09-15,2076.1638265945794,8455.359291501343,15.3895953,73.8759826,15.3934142,73.8803818,0.8758518966269302,2.827756404876709,0.28691738843917847,16237,,,,192,,76798522,9511876,,,
2019-09-16,1887.369265552974,5351.991727471352,15.3896505,73.8761573,15.3917392,73.8804266,1.0548949605535547,2.9800000190734863,0.2647049129009247,9267,,,,103,,80555549,5774928,,,
2019-09-17,1987.7198236409351,7075.913308501244,,,,,1.0175089492094618,2.1726434230804443,0.25630539655685425,11524,,,,134,,78407450,7778702,,,
2019-09-18,1913.3876712815936,5452.4968466982245,15.3896036,73.876223,15.3925274,73.8823811,1.067494471024912,3.873382568359375,0.25508034229278564,10051,,,,111,,80214666,5913740,166255,,
2019-09-19,1823.4309608872582,4951.840860486031,15.3896463,73.8762293,15.3934143,73.8804489,1.0781392299561063,4.836863994598389,0.3136412799358368,8494,,,,89,,81712045,4508631,,,
2019-09-20,1710.935763858726,2143.6778157949448,15.3896115,73.8761959,15.3929168,73.879666,1.2525980418500298,4.9220733642578125,0.2584594190120697,5223,,,,60,,81736833,2272931,,,
2019-09-21,1949.7006659232827,6874.25646289438,15.3895762,73.8758279,15.3927423,73.8834701,0.9445000694490165,4.05396032333374,0.14133769273757935,13567,,,,166,,79258899,7025545,,,
2019-09-22,1759.6092380434304,3194.1515793204308,15.3895013,73.8745019,15.3928142,73.8803931,0.9010522973110274,1.5759913921356201,0.3712040185928345,7928,,,,90,,82770890,3242626,,,
2019-09-23,1857.0953884534754,5724.184986293316,15.389601,73.8756676,15.3935989,73.8804636,1.3795989218599125,6.8603339195251465,0.43881669640541077,10680,,,,117,,81021359,5187508,,,
2019-09-24,1953.0573385028079,7952.37286272645,15.3896113,73.8747092,15.3936123,73.881043,1.0716259753227464,5.832221984863281,0.2507156431674957,13245,,,,146,,79246297,7073259,,,
2019-09-25,1888.20361398301,5958.224359095097,15.3892821,73.8760886,15.3931465,73.8819848,1.0397856017412326,7.410528182983398,0.19906938076019287,10769,,,,126,,80312549,5768929,,,
2019-09-26,1885.2685630870976,5104.783080339432,15.3897021,73.8760392,15.3935977,73.8801756,1.0486853907592009,5.968350410461426,0.32513293623924255,10922,,,,119,67,77919615,5749613,,,
2019-09-27,1833.8272056681146,4803.7133436203,,,,,0.9079651185200307,3.2987613677978516,0.2637527883052826,7457,,,,80,,81675483,4724517,,,
2019-09-28,1731.5923498062214,2290.120465993881,,,,,0.9123382989934141,2.0944342613220215,0.34059837460517883,5350,,,,63,,80837558,2685012,,,
2019-09-29,1728.1506577028006,2027.6149428649805,15.3896435,73.8753992,15.3919357,73.8767515,1.189349864241773,2.890000104904175,0.3216956853866577,4364,,,,52,,82606732,2616250,,,
2019-09-30,1821.6335518622002,4360.091872930527,15.3895278,73.8758995,15.3907831,73.8773738,0.8772716649732569,4.596978187561035,0.2390831708908081,9311,,,,105,,81616779,4459137,,,
2019-10-01,1710.2480365142214,2088.0945386886597,15.390709,73.8776058,15.3925916,73.8808201,0.9077605649435915,2.0884337425231934,0.5623568892478943,5936,,,,64,,76667428,2251691,,,
2019-10-02,1707.4815880833614,2361.343929409981,15.3895272,73.874733,15.3906735,73.8762298,1.0136336479468755,2.2285077571868896,0.6501822471618652,4324,,,,46,,84196808,2203192,,,
2019-10-03,1771.0331155682088,3254.1395472586155,15.3898445,73.8760837,15.3913899,73.8781088,0.974921320805924,2.7452163696289062,0.2622688114643097,6516,,,,72,,82823972,3452451,,,
2019-10-04,1748.7960485030974,3058.617000758648,15.3898368,73.8759964,15.3929109,73.8798465,0.9748284747519752,4.311102390289307,0.5238379240036011,6021,,,,62,,83378020,3021980,,,
2019-10-05,1934.1254534224865,6050.7869219481945,13.2003047,73.8375459,15.3944485,77.7098866,1.1663415421472838,9.781773567199707,0.30990874767303467,12975,,,,152,,75812730,6708944,,,
2019-10-06,1621.5231342676236,366.1329617500305,,,,,0.9320007024110062,1.2117695808410645,0.7286897897720337,2570,,,,29,,84392099,489218,,,
2019-10-07,1840.5320981166647,2618.3493116497993,11.0090028,76.9574898,11.0144226,76.9658156,0.748495541976375,4.009809494018555,0.24303480982780457,6381,,,,106,1821975,78249975,2903767,,,
2019-10-08,1755.810031340404,1656.8270350694656,,,,,0.8815123594139561,1.5404601097106934,0.3311879336833954,8397,,,,106,,73161873,3168137,,,
2019-10-09,1809.9570188671946,4709.440364599228,,,,,1.1022443154341954,3.690711259841919,0.27408042550086975,6887,,,,77,,82133392,4240561,,,
2019-10-10,1853.4812701194412,4611.022442340851,,,,,1.02939215075605,2.3665578365325928,0.28578969836235046,7742,,,,85,,75876017,5116602,,,
2019-10-11,1769.6236620826724,3942.1565219163895,,,,,1.1087793663542171,1.5992621183395386,0.3206528425216675,6630,,,,76,,82523517,3443708,,,
2019-10-12,1795.260953971346,3968.6590979099274,,,,,0.8756371447007618,3.0219240188598633,0.2507382035255432,7713,,,,93,,81948397,3955153,,,
2019-10-13,1844.5174201242978,5514.94013813138,15.3881412,73.8749125,15.3924766,73.8799933,0.9761196568957524,1.4737112522125244,0.2657587230205536,10415,,,,113,,78955692,4937155,,,
2019-10-14,1831.7064666606914,5292.69256913662,15.3895307,73.8760882,15.3928097,73.8804108,0.9781624174853282,4.794151306152344,0.32500556111335754,11351,,,,127,,81582415,4669657,,,
2019-10-15,1923.9824653920077,7165.408409573138,15.3896571,73.876209,15.3924133,73.8801553,1.126588118173474,2.7790298461914062,0.2656145691871643,12065,,,,133,,79585251,6522241,,,
2019-10-16,1966.2335533477442,7254.2269550561905,,,,,1.0416238904617598,2.722090721130371,0.24134723842144012,12222,,,,138,,76528779,7365923,,,
2019-10-17,1915.3642622585335,6926.463151931763,,,,,1.0474010273231815,4.378468990325928,0.250948041677475,10657,,,,119,,79881457,6351119,,,
2019-10-18,1836.516845926459,5355.617948174477,15.3912641,73.8772263,15.3926697,73.8803939,1.0640015520319959,3.775477647781372,0.2976212799549103,9329,,,,113,,81512860,4627822,60084,,
2019-10-19,1954.6021889326346,7413.30516064167,15.3919396,73.8776419,15.3923934,73.8806371,1.1536196014190665,2.955650806427002,0.318753182888031,14135,,,,162,,79175568,6776779,148197,,
2019-10-20,1766.9437701674722,3183.5567903518677,,,,,1.1000405343969573,1.701966404914856,0.366865873336792,5695,,,,60,,82972322,3390179,,,
2019-10-21,1807.7868388410182,4563.349568843842,,,,,1.016418825037489,1.7377581596374512,0.25103822350502014,8322,,,,96,,81422317,4041739,67689,,
2019-10-22,1871.325871309622,5937.038681745529,,,,,1.1204569594889902,2.163557291030884,0.47076350450515747,9729,,,,109,,80764800,5447774,,,
2019-10-23,1743.1001179460377,3208.362930417061,,,,,1.0839764129489229,1.4680891036987305,0.30408796668052673,4984,,,,53,,83486531,2913469,,,
2019-10-24,1836.07158109661,5234.451330304146,,,,,1.0839922650118903,1.638013482093811,0.26213744282722473,9864,,,,114,,79950051,4763628,,,
2019-10-25,1947.6644445678319,6784.150742053986,,,,,0.8820759741379205,2.917534828186035,0.26401200890541077,12749,,,,154,,75139436,6995152,,,
2019-10-26,1950.6422381289526,6950.902918457985,,,,,0.9854886502960661,2.0327165126800537,0.292134165763855,16737,,,,224,,75715415,7054885,,,
2019-10-27,1892.6900392621662,7249.295578122139,,,,,1.1043029046220725,2.6695339679718018,0.4207828938961029,11798,,,,119,,79293756,5892601,,,
2019-10-28,1642.722987357713,1147.9687235355377,,,,,1.0255104123836207,1.7027060985565186,0.39257925748825073,4017,,,,45,,85366841,912140,,,
2019-10-29,1806.6089175740067,5621.899316549301,,,,,0.7711072635283038,1.6999592781066895,0.24939756095409393,8365,,,,90,,81328331,4180964,,,
2019-10-30,1867.1799245007396,7905.519481182098,,,,,0.8540502872699968,3.1420822143554688,0.250948041677475,11153,,,,122,,81167945,5122101,109954,,
2019-10-31,1872.9614270997495,8570.186922430992,,,,,0.7266599509329876,2.938373327255249,0.250948041677475,12948,,,,161,,72596291,5483292,,,
2019-11-01,1861.1488410365412,8621.250263929367,,,,,0.7245850131591208,3.5500566959381104,0.24637116491794586,13523,,,,144,,78458096,5129442,60069,,
2019-11-02,1827.7762222410713,7610.866594195366,,,,,0.6243234408713227,2.449387788772583,0.24750402569770813,12062,,,,147,,80839604,4461471,61019,,
2019-11-03,1859.3617878609418,9568.04355609417,,,,,0.726105073523834,3.7907156944274902,0.250948041677475,15177,,,,166,,80910801,5051216,64905,,
2019-11-04,1780.8656058504032,6184.854388594627,,,,,0.8033119584794111,4.257068634033203,0.25612595677375793,9410,,,,106,,80681886,3665342,,,
2019-11-05,1934.6616121556208,9089.312047123909,,,,,0.7662502061190345,1.8018749952316284,0.24937336146831512,12682,,,,139,,78586125,6734293,,,
2019-11-06,1842.4940797438423,8057.002545952797,,,,,0.7420489984209948,3.649456024169922,0.26289793848991394,10972,,,,127,71,81524925,4871558,,,
2019-11-07,1914.9862645452436,7513.3182373046875,,,,,0.9049860056180148,1.6620312929153442,0.2477942407131195,10279,,,,118,,74023695,6338433,,,
2019-11-08,1976.4469552860696,9609.603645801544,,,,,0.9110470163174997,2.4117395877838135,0.250948041677475,13030,,,,151,,77358728,7567724,,,
2019-11-09,1814.9334719286971,7258.695600152016,,,,,0.9481960867807093,3.543843984603882,0.27360421419143677,9972,,,,109,,81440957,4347602,,,
2019-11-10,1864.8917905867793,5725.276353120804,,,,,0.638397248716975,3.5251362323760986,0.250948041677475,7749,,,,86,,80752966,5344232,,,
2019-11-11,1878.1210281114252,7232.594978570938,,,,,0.7710895285409446,3.5116422176361084,0.26289793848991394,9678,,,,102,,80808411,5591589,,,
2019-11-12,1766.818428734638,3845.759917497635,,,,,0.8681360630427029,2.0699303150177,0.24431034922599792,5232,,,,60,,82311417,3369448,,,
2019-11-13,1849.7916027129345,6155.092009186745,,,,,0.784019641803441,2.7294445037841797,0.2677253186702728,8388,,,,96,,81060324,5041802,,,
2019-11-14,1801.0860254120232,6040.5868055820465,,,,,0.7581274793971032,3.4672067165374756,0.2748478353023529,8383,,,,100,,82357995,4027306,,,
2019-11-15,1822.5328185509456,5612.17398750782,,,,,0.8611872025594937,3.783644199371338,0.25163939595222473,7816,,,,84,,81900795,4499205,,,
2019-11-16,1801.1703404819705,7036.296020150185,,,,,0.6515132246593007,2.5794458389282227,0.26087403297424316,9865,,,,118,,80893712,4068000,,,
2019-11-17,1793.1530372310965,4721.972589373589,,,,,0.9083140017039796,2.338332414627075,0.24976913630962372,6520,,,,72,,82486902,3913098,,,
2019-11-18,1788.0281607907823,4496.947360992432,,,,,0.7225962139922087,3.1439881324768066,0.2748478353023529,6410,,,,64,,82215938,3810863,,,
2019-11-19,1863.2975376735985,6865.787813425064,,,,,0.8445451542909117,2.9656894207000732,0.2727077007293701,8979,,,,99,,81141547,5258453,,,
2019-11-20,1710.9462073972445,2838.1246374845505,,,,,0.781110260541428,1.5687845945358276,0.2571977376937866,3914,,,,41,,83943758,2272481,,,
2019-11-21,1873.7511196202483,7482.560831427574,,,,,0.8941595275476889,3.1313321590423584,0.25723862648010254,10166,,,,104,,79626117,5502836,,,
2019-11-22,1834.0534497195592,5958.2779051065445,,,,,0.7507260736598913,4.545424461364746,0.2538899779319763,8146,,,,89,,81670968,4729032,,,
2019-11-23,1869.7472305373776,7899.756937265396,,,,,0.6797080892081598,1.615079402923584,0.2562926411628723,11085,,,,120,,80964463,5435537,,,
2019-11-24,1744.2264194454822,4152.324542164803,,,,,0.7688615165275587,1.6392688751220703,0.26289793848991394,5758,,,,65,,83467333,2932667,,,
2019-11-25,1852.1437211998866,6909.774188399315,,,,,0.746713040781146,1.9772850275039673,0.3231457471847534,9576,,,,104,,81243595,5089837,,,
2019-11-26,1859.174910401115,8491.157514095306,,,,,0.8513753472976017,3.249920606613159,0.24684883654117584,11427,,,,128,,81136219,5219986,,,
2019-11-27,1794.3445223236333,5959.900520205498,,,,,0.9032498312093855,3.021766424179077,0.250948041677475,8244,,,,94,,81865278,3936281,,,
2019-11-28,1797.6789216377817,6887.138338923454,,,,,0.7702435473071555,3.31581711769104,0.30347827076911926,9553,,,,109,,82395502,4003368,,,
2019-11-29,1741.6656567949133,4139.066953063011,,,,,0.5978793744648583,5.3025689125061035,0.26289793848991394,5799,,,,65,,83520777,2879223,,,
2019-11-30,1739.8030369865478,4216.104291915894,,,,,0.6832197317292218,3.4617598056793213,0.24951861798763275,5766,,,,63,,83602263,2791907,,,
2019-12-01,1760.1999199852805,4261.732997536659,,,,,0.5419573257481567,1.505146861076355,0.26289793848991394,6032,,,,71,,82834327,3255711,,,
2019-12-02,1755.5791226292754,4451.419205904007,,,,,0.6751360980867491,2.9580729007720947,0.250948041677475,6077,,,,64,,83109847,3155488,,,
2019-12-03,1746.924481524401,3076.348825931549,,,,,0.6579595921050366,1.5495585203170776,0.2662816345691681,4411,,,,51,,83210729,2990668,,,
2019-12-04,1649.9693172332304,2362.1569838523865,,,,,0.8323497063450986,1.745310664176941,0.26289793848991394,3414,,,,37,,85342947,1056697,,,
2019-12-05,1888.8029402531279,7265.110144853592,,,,,0.7922480252505758,1.7371344566345215,0.2503899335861206,9878,,,,106,,79764678,5810285,,,
2019-12-06,1676.990890472991,2501.2266405820847,,,,,0.815514580544504,1.6899975538253784,0.24058294296264648,3894,,,,42,,84804353,1595647,,,
2019-12-07,1743.8509411204584,3918.948537707329,,,,,0.5752155081450809,5.01071834564209,0.24838393926620483,5381,,,,58,,83472126,2884001,,,
2019-12-08,1695.2461542487051,2400.5528149604797,,,,,0.8271279611545778,2.693805456161499,0.2528456747531891,3500,,,,46,,84091748,1942140,,,
2019-12-09,1804.7959614637311,5542.190689206123,,,,,0.8234332542318267,1.5977689027786255,0.32031914591789246,7741,,,,80,,81666215,4144171,,,
2019-12-10,1747.5504464333362,4485.3030351400375,,,,,0.7694233587022988,3.657085657119751,0.26289793848991394,6311,,,,71,,83225319,2983781,,,
2019-12-11,1802.5069020940402,6077.608339190483,,,,,1.0977727862354851,4.467559337615967,0.26530036330223083,8300,,,,95,,64656687,3907306,63744,,
2019-12-12,1759.9147034341267,1759.7019438743591,,,,,0.637674158672795,1.2814332246780396,0.2628898322582245,3030,,,,77,2457987,61280652,614962,,,
2019-12-13,1601.97499999538,1272.213539838791,,,,,0.5752789276220828,1.284071445465088,0.24963566660881042,2147,,,,27,,86180067,99249,,,
2019-12-14,1693.679838310333,562.0365343093872,,,,,0.5077950413736712,1.1865299940109253,0.2602384388446808,1151,,,,38,1799083,84297557,,,,
2019-12-15,1724.9432428527027,623.9786896705627,,,,,0.7328139983644749,1.2076929807662964,0.27560392022132874,1242,,,,46,2322104,83545088,62984,,,
2019-12-16,1614.8840002469274,432.52767872810364,,,,,0.7264646674844843,1.022120475769043,0.2817920446395874,798,,,,7,,86043225,356775,,,
2019-12-17,1760.4458514379712,652.4786829948425,,,,,0.6184218944865719,0.9828625321388245,0.26962190866470337,1369,,,,57,2734234,81964661,189271,60076,,
2019-12-18,1732.0204680166419,812.4729280471802,11.0311628,77.1169441,11.0311845,77.1170099,0.6968365910181841,2.172314405441284,0.26776063442230225,1482,,,,49,2115888,83256579,425238,,,
2019-12-19,1649.425984841618,813.1645777225494,,,,,0.804563075744607,1.3782814741134644,0.2906952202320099,1495,,,,32,846570,85140607,138303,,,
2019-12-20,1620.2354629443164,1042.6130032539368,,,,,0.7120970589961743,1.5359798669815063,0.2508804202079773,1751,,,,19,,82921836,463531,,,
2019-12-21,1598.168356865378,235.8079273700714,,,,,0.8074668762296385,1.2780405282974243,0.28680509328842163,605,,,,4,,86376694,23306,,,
2019-12-22,1602.981125115618,762.0387818813324,,,,,0.5742528404557047,1.2690062522888184,0.2724149227142334,1494,,,,11,,86280680,119320,,,
2019-12-23,1596.9998414360493,291.1110212802887,,,,,0.7882319966384166,1.4100103378295898,0.26668429374694824,667,,,,4,,86400000,,,,
2019-12-24,1621.1426584560204,1191.6362051963806,,,,,0.5983091563779734,1.4850165843963623,0.25312483310699463,1879,,,,21,,85445822,481627,,,
2019-12-25,1596.9999389648438,284.7401124238968,,,,,0.5632831542126494,0.729983925819397,0.28489142656326294,632,,,,5,,86400000,,,,
2019-12-26,1599.9906871979924,643.0949404239655,,,,,0.713777691330715,1.3845527172088623,0.2987476587295532,1487,,,,11,,86340337,59663,,,
2019-12-27,1600.6709789418962,486.05568873882294,,,,,0.5145414936920139,0.908606231212616,0.2505674958229065,1096,,,,6,,86071019,73235,,,
2019-12-28,1596.999939115289,204.05943524837494,,,,,0.594356400840902,1.0164120197296143,0.3074043095111847,491,,,,2,,86314799,,,,
2019-12-29,1602.8399831615618,532.5602881908417,,,,,0.6242557873299107,1.4560426473617554,0.24214869737625122,1050,,,,11,,86171031,116504,,,
2019-12-30,1603.1900115903302,188.15502655506134,,,,,0.6797362760003763,0.9567598700523376,0.37175965309143066,525,,,,2,,86146593,123487,,,
2019-12-31,1629.7899059797307,1596.9175041913986,,,,,0.6486240121633766,1.4875504970550537,0.250948041677475,2810,,,,33,,78005067,654134,,,
2020-01-01,1644.776594301325,1681.1575781106949,,,,,0.7060720138978263,1.3269460201263428,0.2574833035469055,2928,,,,32,,81178782,953108,,,
2020-01-02,1615.4566085077827,1065.010721206665,,,,,0.5685919607785239,1.4079171419143677,0.24575094878673553,1791,,,,17,,84556388,368196,,,
2020-01-03,2066.5302345059404,13460.19026184082,,,,,0.7127280058442373,1.7199245691299438,0.250948041677475,19298,,,,226,,65352855,9364302,,,
2020-01-04,1834.3839331973393,6624.434735059738,,,,,0.6058826529948453,1.5604063272476196,0.25406569242477417,10023,,,,111,,69093904,4735624,,,
2020-01-05,1766.6174593764579,4288.844508051872,,,,,0.5847689574458264,5.0611677169799805,0.26026684045791626,6191,,,,73,,43233304,3383735,,,
2020-01-06,1780.6998560793447,4821.834406018257,,,,,0.8821626716371476,3.7344658374786377,0.2645150125026703,6684,,,,74,,82667352,3663624,,,
2020-01-07,1996.942768736474,10934.443231463432,,,,,0.9535987513855759,3.7566616535186768,0.25535231828689575,14242,,,,151,,79075923,6647567,429820,,
2020-01-08,2073.993490719676,10653.680772900581,,,,,0.7599018849302954,3.9237782955169678,0.25341522693634033,13392,,,,135,,78780094,6356780,1001127,,
2020-01-09,2051.88738327576,11011.773450136185,,,,,0.8169039929030204,2.9578568935394287,0.2552606761455536,14528,,,,155,,78268296,7521886,486731,,
2020-01-10,1986.1137347446183,10243.68960571289,,,,,0.7965042411527473,4.224591255187988,0.29403555393218994,13568,,,,144,,78830998,7123530,256757,,
2020-01-11,1986.340785565482,9361.229077160358,,,,,0.8305477707109843,2.979736089706421,0.26955151557922363,12013,,,,123,,79581059,6328234,436749,,
2020-01-12,2076.386098399051,12018.549560785294,,,,,0.8004052234288795,3.8828277587890625,0.2494877427816391,14932,,,,142,,77848526,7703563,665816,,
2020-01-13,2064.599205518566,12940.438037872314,,,,,0.6878092022775016,2.9037485122680664,0.24756033718585968,17066,,,,189,,77129927,9182335,,,
2020-01-14,2050.963793166291,12989.429617404938,,,,,0.8617812902534276,4.152949333190918,0.250948041677475,16577,,,,164,,78074128,7665297,409802,,
2020-01-15,2104.4778733053754,13245.966786503792,,,,,0.7412333946909697,2.9925758838653564,0.2748478353023529,17106,,,,178,,76934834,9155214,243267,,
2020-01-16,1951.9900298916282,9455.383386850357,,,,,0.72199469415901,4.321929931640625,0.2746056616306305,13290,,,,140,,79158220,7081770,,,
2020-01-17,2170.6588473654524,13846.849450588226,,,,,0.6989977901126672,9.151893615722656,0.250948041677475,17208,,,,175,,76632220,9157066,476113,,
2020-01-18,2050.718278907664,10524.307896971703,,,,,0.8356259198491728,3.814685344696045,0.28679776191711426,13483,,,,139,,78491321,7079695,500769,,
2020-01-19,2062.619508293114,11183.901774345257,,,,,0.7284130888806922,5.956023693084717,0.26289793848991394,13824,,,,128,,79241008,6181649,977343,,
2020-01-20,2052.2887442280166,10400.26609438815,,,,,0.8028538412107205,3.063070297241211,0.26752275228500366,13526,,,,140,,78241955,7388435,536227,,
2020-01-21,2066.5792580804523,12058.89357328415,,,,,0.8281307989182954,3.917778968811035,0.24925485253334045,15548,,,,155,,78622606,6805325,769168,,
2020-01-22,1986.3799963108959,10365.94067543745,,,,,0.8425575934458449,3.8352057933807373,0.250948041677475,12841,,,,127,,80913983,4447730,1038287,,
2020-01-23,2085.299017338344,13632.637173771858,,,,,0.9222903636167481,3.288822889328003,0.25414684414863586,17684,,,,185,,77047545,8585571,181978,,
2020-01-24,2057.2491113846627,12533.778262019157,,,,,1.0669536044643753,5.581590175628662,0.250948041677475,16082,,,,168,,77815000,8198626,191071,,
2020-01-25,1984.3145546329258,10709.78062069416,,,,,1.0953119735004597,8.352937698364258,0.25962182879447937,12328,,,,126,,80435567,5188411,484031,,
2020-01-26,2159.2021880891393,12019.148751497269,,,,,0.8458416367711088,3.6790924072265625,0.2494773417711258,15216,,,,160,,77758416,7575369,981534,,
2020-01-27,2016.738050859947,10354.759663105011,,,,,0.9066733565785823,4.024605751037598,0.27450844645500183,13029,,,,127,,78824357,6627102,422458,,
2020-01-28,2079.2564883951195,11531.609437346458,,,,,0.9004175528609635,3.8416831493377686,0.250948041677475,14547,,,,143,,78255895,6722864,773847,,
2020-01-29,1917.9846269177597,9095.152227163315,,,,,1.0623708178969038,4.347269535064697,0.2524366080760956,11586,,,,123,,79665091,6337142,,,
2020-01-30,2023.1891789755923,11385.823115050793,,,,,0.8180566702025104,3.7754313945770264,0.2448776364326477,16056,,,,182,,77413966,8322131,60040,,
2020-01-31,1764.1418314091477,4741.206327319145,,,,,0.6966408181665401,2.8682870864868164,0.2512214779853821,6578,,,,73,365605,80483743,2942391,,,
2020-02-01,1722.1787968164867,3355.171439886093,,,,,0.974889990555812,5.448421478271484,0.24928565323352814,4403,,,,44,,83840144,2497220,,,
2020-02-02,1599.2410917550728,362.10607147216797,,,,,0.7292084568105622,1.1359291076660156,0.2777194380760193,817,,,,6,,86335427,44709,,,
2020-02-03,1808.2894606793852,6240.443149924278,,,,,0.8250756054333296,4.423377513885498,0.25265049934387207,8217,,,,84,,79620913,4100961,,,
2020-02-04,1929.9928385990863,9088.848507523537,,,,,0.8492966707400018,4.133830547332764,0.24640165269374847,12465,,,,136,,79522474,6642864,,,
2020-02-05,2048.65275885997,11139.992574572563,,,,,0.839682662953822,4.234683990478516,0.2516022026538849,14113,,,,146,,78241345,7557402,310735,,
2020-02-06,2077.1113509024162,10766.338272213936,,,,,0.7005700532996163,3.000901937484741,0.24208202958106995,13559,,,,135,,79246670,6145154,1001690,,
2020-02-07,1987.6816172345932,11217.043368935585,,,,,0.7901495709657994,2.475992202758789,0.2714678943157196,14753,,,,151,,78575563,7648230,,,
2020-02-08,1828.219328607938,7178.675480723381,,,,,0.720891828402644,5.838616847991943,0.2643158733844757,8819,,,,97,,81681849,4102410,153981,,
2020-02-09,1987.9847948564252,9494.43801009655,,,,,0.9073465598644698,4.546109676361084,0.250948041677475,12071,,,,121,,79022331,6678781,277020,,
2020-02-10,1977.1679237980654,10326.268371224403,,,,,0.8331466478339589,2.594362735748291,0.250948041677475,13618,,,,144,,79041766,7347711,,,
2020-02-11,1994.8885505270946,10905.187452793121,,,,,0.6713742263252319,3.2255213260650635,0.250948041677475,14591,,,,142,,78935316,7322088,134642,,
2020-02-12,2080.005641998496,11375.090305685997,,,,,0.8393264533722341,3.0512919425964355,0.2505396604537964,13936,,,,130,,78498006,6859865,731400,,
2020-02-13,1907.2660047951547,8904.488685369492,,,,,0.8151221765812436,2.305817127227783,0.250948041677475,12106,,,,131,,79727928,6153214,,,
2020-02-14,1960.678231374555,10698.237767457962,,,,,0.8547102797262639,2.3839008808135986,0.28316205739974976,14001,,,,139,,79052201,7015068,,,
2020-02-15,1998.809746179558,10689.301056027412,,,,,0.8652177406690925,5.355510234832764,0.26289793848991394,13433,,,,135,,79203062,6461258,340823,,
2020-02-16,2034.8249374040138,11652.161014199257,,,,,0.6937488682996716,2.8782100677490234,0.2515982985496521,15630,,,,158,,71696346,8056885,188110,,
2020-02-17,1953.741500628448,8809.391241550446,,,,,0.7541996034081005,2.9866344928741455,0.250948041677475,11760,,,,128,,79600976,6494248,181971,,
2020-02-18,2198.3393927282505,13933.52929854393,,,,,0.7499763121965743,3.0170791149139404,0.250948041677475,18262,,,,183,,75671043,9126371,775830,,
2020-02-19,1917.9821544586125,8012.603719592094,,,,,0.9179260081507099,1.5292247533798218,0.25154802203178406,11038,,,,121,,79872445,6403344,,,
2020-02-20,1874.0620148297635,8462.128592014313,,,,,0.8300415517198523,1.6630825996398926,0.250948041677475,11478,,,,124,,80029188,5527168,,,
2020-02-21,1870.901711017262,7156.1585730314255,,,,,0.7786913827366876,2.550302743911743,0.2762776017189026,9817,,,,104,,80739445,5462238,,,
